Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6936,CA-2023-106936,2024-02-22,2024-02-27,Same Day,BW-10217,Kristina Allen,Home Office,United States,South Nathaniel,35427,Central,FUR-TA-100070,Furniture,Furnishings,King Group Furnishings,585.02,4,0.09,133.38
6937,CA-2023-106937,2024-09-30,2024-10-01,Standard Class,KT-10149,Kristen Harrison,Consumer,United States,Brandonland,51751,Central,FUR-FU-100017,Furniture,Bookcases,Stone-Harrell Bookcases,787.73,2,0.01,199.81
6938,CA-2023-106938,2024-12-28,2025-01-02,Same Day,SO-10145,Danielle Barnes,Home Office,United States,North Dakotaborough,24564,West,OFF-EN-100086,Furniture,Tables,Wyatt-Flores Tables,20.58,5,0.22,3.87
6939,CA-2023-106939,2024-07-09,2024-07-15,Second Class,CG-10662,Joshua Robertson,Home Office,United States,Lake Kevinborough,01388,South,TEC-BI-100064,Technology,Machines,"Miller, Pitts and Snow Machines",484.65,1,0.07,121.12
6940,CA-2023-106940,2024-05-01,2024-05-04,Second Class,HP-10847,Thomas Brown,Consumer,United States,Meltonborough,14719,Central,OFF-PA-100034,Furniture,Tables,Gordon LLC Tables,749.95,5,0.26,67.25
6941,CA-2023-106941,2024-11-14,2024-11-16,First Class,SO-10091,Phyllis Sutton,Corporate,United States,East James,24340,West,OFF-AP-100062,Technology,Copiers,"Stephens, Morgan and Jones Copiers",839.06,1,0.5,84.07
6942,CA-2023-106942,2025-01-13,2025-01-16,Second Class,DV-10379,Mary Scott,Corporate,United States,Lake Julietown,07839,Central,OFF-BI-100041,Office Supplies,Binders,"Allen, Kelly and Sharp Binders",502.51,1,0.23,52.83
6943,CA-2023-106943,2024-04-19,2024-04-23,Second Class,SD-10485,Miss Jennifer Bryant,Home Office,United States,Billyton,52823,Central,OFF-FU-100063,Furniture,Chairs,Wright-Clark Chairs,792.75,1,0.33,112.96
6944,CA-2023-106944,2025-01-10,2025-01-12,First Class,HP-10347,April Reese,Corporate,United States,Beckmouth,66563,East,TEC-CO-100066,Office Supplies,Binders,Hernandez PLC Binders,689.09,2,0.31,101.61
6945,CA-2023-106945,2024-10-25,2024-10-26,Same Day,DV-10806,Aaron Cain,Corporate,United States,Kellitown,34391,South,FUR-BI-100097,Furniture,Bookcases,Maxwell PLC Bookcases,904.61,3,0.36,150.84
6946,CA-2023-106946,2024-05-22,2024-05-26,Standard Class,HP-10716,Denise Holloway,Home Office,United States,Leeborough,41401,Central,FUR-BI-100023,Office Supplies,Paper,Keith-Mathis Paper,408.99,1,0.23,81.37
6947,CA-2023-106947,2025-01-23,2025-01-28,First Class,AS-10739,Janet Mitchell,Consumer,United States,Lopezton,95410,South,FUR-CO-100031,Furniture,Bookcases,Morton Inc Bookcases,302.19,4,0.28,45.28
6948,CA-2023-106948,2024-10-17,2024-10-19,Second Class,IM-10171,Bryan Hodges,Home Office,United States,West Jillian,87938,Central,FUR-ST-100056,Technology,Phones,"Glenn, Lopez and Peterson Phones",655.5,2,0.15,149.22
6949,CA-2023-106949,2024-08-25,2024-09-01,Same Day,DV-10478,Gabrielle Riley,Home Office,United States,Amyfort,20073,South,TEC-AP-100040,Office Supplies,Storage,Graham Ltd Storage,89.97,3,0.01,21.87
6950,CA-2023-106950,2024-11-27,2024-12-03,Standard Class,PW-10898,Michael Johnson,Consumer,United States,Santoston,68386,Central,FUR-PH-100072,Furniture,Chairs,Allen-Knight Chairs,716.6,2,0.19,95.42
6951,CA-2023-106951,2025-02-02,2025-02-08,First Class,KT-10151,Matthew Frazier,Home Office,United States,Barretttown,51109,West,OFF-BI-100024,Technology,Machines,"Wilson, Small and Moore Machines",625.77,4,0.02,60.38
6952,CA-2023-106952,2025-02-06,2025-02-08,Second Class,SO-10361,Kimberly Beasley,Corporate,United States,New Jasmineshire,55286,West,TEC-CH-100024,Office Supplies,Binders,"Adams, Mullins and Klein Binders",638.33,1,0.32,120.13
6953,CA-2023-106953,2025-02-17,2025-02-18,Same Day,SO-10745,Mr. Cameron Gallegos,Home Office,United States,South Megan,83958,East,OFF-CH-100027,Technology,Phones,Castillo PLC Phones,139.05,2,0.22,14.64
6954,CA-2023-106954,2024-08-05,2024-08-08,Same Day,HP-10706,Kenneth Herrera,Consumer,United States,New Stacey,27836,South,TEC-ST-100063,Office Supplies,Storage,Lawrence-Miller Storage,338.58,1,0.26,39.26
6955,CA-2023-106955,2024-06-06,2024-06-10,Same Day,SD-10453,Teresa Mercer,Home Office,United States,Wellsmouth,97127,West,TEC-CH-100080,Technology,Phones,Miller Inc Phones,272.39,2,0.41,30.64
6956,CA-2023-106956,2024-12-16,2024-12-20,Same Day,PW-10745,Kimberly Martinez,Consumer,United States,New Johnshire,92865,South,FUR-ST-100047,Technology,Accessories,"Peters, Espinoza and Gomez Accessories",303.04,3,0.28,25.11
6957,CA-2023-106957,2024-08-24,2024-08-26,Same Day,BW-10032,Brittney Williams,Consumer,United States,Port Jeffreyfort,64416,South,FUR-CH-100010,Office Supplies,Binders,Mitchell Ltd Binders,20.41,1,0.47,2.68
6958,CA-2023-106958,2024-08-20,2024-08-23,Same Day,SO-10074,Jared Clayton,Home Office,United States,New Bobfurt,65085,East,OFF-PH-100013,Office Supplies,Paper,"Osborne, White and Martinez Paper",275.65,4,0.17,22.57
6959,CA-2023-106959,2024-06-15,2024-06-20,Same Day,IM-10888,Mrs. Sarah Ryan,Consumer,United States,West Teresa,38256,Central,FUR-CH-100052,Technology,Machines,Casey Ltd Machines,415.14,5,0.24,43.76
6960,CA-2023-106960,2024-10-27,2024-10-29,First Class,BW-10628,Claudia Moore,Corporate,United States,New Andrewchester,41575,East,FUR-AP-100072,Office Supplies,Binders,"Perez, Dennis and Yates Binders",394.68,1,0.08,79.11
6961,CA-2023-106961,2024-11-16,2024-11-23,Same Day,SD-10369,John Marshall,Corporate,United States,West Leslie,40102,East,TEC-BI-100084,Technology,Phones,Gonzalez Group Phones,496.08,2,0.12,113.29
6962,CA-2023-106962,2024-11-11,2024-11-17,Same Day,SO-10200,Alicia Blake,Consumer,United States,South Melissa,51730,West,FUR-TA-100089,Furniture,Bookcases,"Fernandez, Warren and Mclaughlin Bookcases",719.27,1,0.22,137.99
6963,CA-2023-106963,2024-07-06,2024-07-11,Standard Class,SO-10910,John Bauer,Corporate,United States,Port Brenda,54533,East,OFF-AP-100082,Office Supplies,Binders,Ramirez PLC Binders,531.18,1,0.43,45.3
6964,CA-2023-106964,2024-09-23,2024-09-29,Standard Class,PW-10763,Erin Davis,Corporate,United States,North Kristintown,99530,Central,TEC-CO-100013,Office Supplies,Paper,Harris LLC Paper,831.61,3,0.22,188.58
6965,CA-2023-106965,2024-05-24,2024-05-28,First Class,HP-10400,Erik Moreno,Home Office,United States,Richardview,83685,South,OFF-EN-100052,Office Supplies,Binders,Lane Inc Binders,793.63,5,0.16,154.69
6966,CA-2023-106966,2024-04-24,2024-04-28,First Class,BW-10033,Heather Jackson,Consumer,United States,Mitchellborough,64659,Central,OFF-FU-100079,Technology,Phones,Vasquez and Sons Phones,221.95,3,0.25,8.48
6967,CA-2023-106967,2024-02-21,2024-02-23,First Class,CG-10485,Brandy Reed,Corporate,United States,Port Christina,14781,East,OFF-AP-100074,Technology,Accessories,"Jacobson, Phillips and Webb Accessories",678.51,1,0.38,62.64
6968,CA-2023-106968,2025-01-23,2025-01-24,Same Day,IM-10731,Benjamin Wolfe,Home Office,United States,Anthonyshire,59637,Central,FUR-CH-100095,Technology,Copiers,"Brown, Miller and Murphy Copiers",946.61,3,0.48,43.18
6969,CA-2023-106969,2024-04-20,2024-04-23,Same Day,SO-10781,Rebecca Calderon,Consumer,United States,Kruegermouth,71632,Central,OFF-TA-100062,Furniture,Chairs,Valdez-Buchanan Chairs,723.43,2,0.46,114.52
6970,CA-2023-106970,2024-04-14,2024-04-19,First Class,SD-10727,Shawn Baker,Corporate,United States,New Jennifershire,17793,West,TEC-CO-100048,Office Supplies,Storage,"Rivera, Sloan and Graham Storage",463.91,4,0.45,31.76
6971,CA-2023-106971,2024-11-28,2024-12-02,Second Class,KT-10784,Melissa Calderon,Home Office,United States,Parkerbury,43033,West,FUR-CH-100021,Furniture,Tables,Weaver-Jackson Tables,747.69,1,0.41,61.97
6972,CA-2023-106972,2025-01-18,2025-01-20,First Class,SD-10897,Mr. Michael Hernandez,Home Office,United States,Greerfort,80175,Central,FUR-BI-100017,Furniture,Chairs,"Middleton, Smith and Cooper Chairs",568.13,1,0.03,42.41
6973,CA-2023-106973,2024-09-16,2024-09-17,Same Day,SO-10216,Jeffery Ortiz,Corporate,United States,Downsport,47774,West,TEC-BI-100059,Office Supplies,Paper,Garcia-Johnson Paper,655.45,4,0.21,70.44
6974,CA-2023-106974,2024-02-25,2024-03-01,First Class,CG-10617,Darrell Mendoza,Consumer,United States,Kirkfurt,79010,South,FUR-BI-100017,Office Supplies,Labels,Barnes Group Labels,996.15,4,0.16,118.66
6975,CA-2023-106975,2024-08-05,2024-08-10,Standard Class,HP-10037,Nicholas Hudson,Corporate,United States,Yatesshire,25463,Central,TEC-PH-100093,Office Supplies,Binders,Page-Thomas Binders,280.24,2,0.23,64.62
6976,CA-2023-106976,2024-02-21,2024-02-24,Same Day,KT-10007,Richard Johnson Jr.,Corporate,United States,New Monicafort,94914,East,OFF-TA-100058,Technology,Machines,Crawford-Perkins Machines,964.97,4,0.38,136.41
6977,CA-2023-106977,2024-11-15,2024-11-22,Standard Class,PW-10016,Jeanette Newman,Corporate,United States,Youngshire,16918,East,FUR-PH-100067,Office Supplies,Binders,Cruz-Hill Binders,979.25,1,0.33,40.46
6978,CA-2023-106978,2025-01-01,2025-01-03,Second Class,AS-10810,George Ramirez,Consumer,United States,South Glendafort,65809,East,TEC-CH-100083,Office Supplies,Binders,Sanders and Sons Binders,919.31,3,0.35,113.0
6979,CA-2023-106979,2024-08-04,2024-08-07,Second Class,AS-10948,Kimberly Gross,Corporate,United States,West Travisside,21532,Central,TEC-CH-100028,Furniture,Tables,Martinez-Daniels Tables,423.84,1,0.43,64.99
6980,CA-2023-106980,2024-04-22,2024-04-25,Second Class,HP-10758,Kathryn Douglas,Corporate,United States,Sullivanview,97874,West,TEC-CO-100020,Furniture,Bookcases,"Parker, Jones and Turner Bookcases",142.65,3,0.2,18.03
6981,CA-2023-106981,2024-12-20,2024-12-24,Second Class,SD-10991,Maria Swanson,Consumer,United States,Cameronbury,89897,East,FUR-CO-100087,Technology,Phones,Flynn-Miller Phones,438.92,4,0.14,34.94
6982,CA-2023-106982,2024-11-22,2024-11-24,Same Day,IM-10683,David Cortez,Consumer,United States,New Tommyburgh,74480,South,FUR-TA-100059,Technology,Phones,"Hall, George and Ellison Phones",744.27,1,0.46,117.03
6983,CA-2023-106983,2024-07-30,2024-08-03,Same Day,BW-10875,David Morgan,Corporate,United States,North Caroline,13765,South,TEC-EN-100066,Office Supplies,Paper,Lopez and Sons Paper,46.87,4,0.23,7.04
6984,CA-2023-106984,2024-08-29,2024-09-03,Same Day,HP-10761,Rose Villegas,Consumer,United States,Christopherfurt,85989,West,FUR-PA-100089,Furniture,Tables,"Mckenzie, Bell and Atkins Tables",512.19,1,0.39,42.47
6985,CA-2023-106985,2024-04-15,2024-04-21,Second Class,KT-10748,Heather Leon,Home Office,United States,West April,03750,South,OFF-PH-100043,Office Supplies,Paper,Walls-Malone Paper,681.6,1,0.14,101.66
6986,CA-2023-106986,2024-09-09,2024-09-13,Second Class,KT-10372,Valerie Perez,Consumer,United States,Karenfort,68642,East,FUR-TA-100066,Office Supplies,Storage,Moore-Tran Storage,953.75,2,0.01,76.4
6987,CA-2023-106987,2024-10-12,2024-10-13,Same Day,DV-10202,Mark Greer,Consumer,United States,South Veronica,53596,East,TEC-BI-100095,Furniture,Chairs,Snyder-Tate Chairs,702.16,5,0.4,21.25
6988,CA-2023-106988,2024-11-05,2024-11-12,Second Class,CG-10741,Tara Collins,Consumer,United States,Barbaraton,31015,East,TEC-BI-100087,Office Supplies,Labels,"Williams, Castillo and Sanders Labels",336.76,2,0.22,19.53
6989,CA-2023-106989,2024-03-06,2024-03-11,First Class,BW-10976,Julie Valencia,Corporate,United States,West Laurentown,74925,Central,TEC-BI-100065,Furniture,Chairs,Flowers-Reyes Chairs,837.31,4,0.22,125.22
6990,CA-2023-106990,2024-08-16,2024-08-23,Standard Class,SO-10197,Kathleen Parker,Consumer,United States,Mooreborough,27379,Central,FUR-AP-100036,Furniture,Furnishings,Garner Ltd Furnishings,917.16,2,0.35,151.25
6991,CA-2023-106991,2024-03-03,2024-03-06,Standard Class,BW-10499,Leonard Nelson,Home Office,United States,Williamberg,97455,East,OFF-CH-100087,Furniture,Tables,Miller-Beard Tables,725.15,1,0.17,133.11
6992,CA-2023-106992,2024-05-17,2024-05-24,Second Class,HP-10378,Bradley Prince,Home Office,United States,New Heather,40373,West,FUR-AP-100058,Furniture,Bookcases,Campbell-Daugherty Bookcases,234.07,1,0.36,34.58
6993,CA-2023-106993,2024-03-16,2024-03-20,First Class,KT-10339,James Wagner,Corporate,United States,Angelaside,94253,South,TEC-PH-100049,Technology,Copiers,Hayes-Martin Copiers,246.53,5,0.22,33.97
6994,CA-2023-106994,2024-03-22,2024-03-28,First Class,KT-10187,Devin Hanson,Corporate,United States,Port Heatherland,55932,South,FUR-TA-100079,Furniture,Furnishings,Moran Group Furnishings,658.49,5,0.18,86.23
6995,CA-2023-106995,2024-04-02,2024-04-09,Same Day,CG-10221,Gloria Lambert,Home Office,United States,West Ashleyborough,60335,East,TEC-EN-100044,Office Supplies,Storage,Rhodes-Johnson Storage,780.94,2,0.26,119.13
6996,CA-2023-106996,2024-07-01,2024-07-03,Second Class,DV-10449,Tracey Martinez,Consumer,United States,Johnstonfurt,96722,East,OFF-CH-100010,Office Supplies,Storage,Clements PLC Storage,910.53,3,0.31,77.4
6997,CA-2023-106997,2024-10-19,2024-10-25,First Class,AS-10326,Michelle White,Home Office,United States,East Nicoleland,97456,East,TEC-ST-100026,Furniture,Chairs,Martinez Group Chairs,426.84,2,0.25,71.04
6998,CA-2023-106998,2024-09-14,2024-09-21,First Class,DV-10788,Anna Rodriguez,Corporate,United States,North Malloryfort,68915,Central,OFF-ST-100020,Office Supplies,Labels,Yates-Lucero Labels,802.43,4,0.37,85.2
6999,CA-2023-106999,2024-10-09,2024-10-13,Standard Class,BW-10118,Heather Roth,Consumer,United States,Burnettburgh,81761,South,FUR-CO-100077,Technology,Accessories,Thompson-Sparks Accessories,484.77,2,0.37,76.27
7000,CA-2023-107000,2024-10-14,2024-10-20,Second Class,KT-10846,Angela Moore,Corporate,United States,Nguyenstad,45755,Central,OFF-ST-100081,Technology,Copiers,Bishop-Green Copiers,939.66,1,0.46,110.63
7001,CA-2023-107001,2024-05-03,2024-05-05,Standard Class,SD-10239,Tyler Fuller,Corporate,United States,Muellermouth,42887,South,TEC-PH-100012,Furniture,Chairs,Cox-Johnson Chairs,451.92,1,0.5,32.25
7002,CA-2023-107002,2024-10-06,2024-10-08,Second Class,IM-10158,Christine Livingston,Home Office,United States,West Douglasshire,33931,West,TEC-BI-100020,Technology,Phones,Salinas Ltd Phones,774.84,3,0.02,131.71
7003,CA-2023-107003,2024-03-03,2024-03-09,Standard Class,BW-10328,Micheal Walter,Consumer,United States,Jonesside,43953,Central,FUR-BI-100052,Office Supplies,Storage,Williams Group Storage,406.33,2,0.42,68.98
7004,CA-2023-107004,2024-05-22,2024-05-25,First Class,IM-10226,Patricia Wolf,Corporate,United States,New Diane,68398,West,OFF-EN-100057,Technology,Machines,Ballard Inc Machines,761.2,3,0.07,86.33
7005,CA-2023-107005,2024-06-03,2024-06-06,Same Day,DV-10861,Jonathan Harrington,Home Office,United States,South Reneeton,01727,West,OFF-ST-100071,Office Supplies,Storage,Harris-Bryant Storage,228.01,2,0.41,20.56
7006,CA-2023-107006,2024-09-10,2024-09-11,Same Day,DV-10399,Virginia Beck,Home Office,United States,East Marissashire,35634,South,TEC-CO-100082,Office Supplies,Binders,"Shaw, Smith and Peterson Binders",540.04,2,0.21,88.74
7007,CA-2023-107007,2024-12-06,2024-12-11,Same Day,SD-10177,Kathryn Dawson,Consumer,United States,Port Dustin,52282,West,OFF-BI-100033,Technology,Phones,"Glass, Gonzalez and Jackson Phones",609.95,2,0.07,33.93
7008,CA-2023-107008,2024-08-21,2024-08-23,Second Class,BW-10970,Timothy Frye,Home Office,United States,Port Amyton,54280,South,OFF-FU-100015,Technology,Phones,Clark-Oliver Phones,150.35,2,0.13,38.08
7009,CA-2023-107009,2024-04-29,2024-05-05,Standard Class,IM-10903,Amber Beck,Home Office,United States,Anthonymouth,71768,West,TEC-PA-100074,Office Supplies,Binders,"Walter, Martinez and Garcia Binders",985.21,4,0.26,94.66
7010,CA-2023-107010,2025-01-26,2025-01-31,Standard Class,BW-10243,Nicole Smith,Corporate,United States,Port Brendaland,27957,West,FUR-BI-100062,Office Supplies,Storage,Short-Rodriguez Storage,517.07,4,0.04,83.95
7011,CA-2023-107011,2024-04-02,2024-04-04,First Class,DV-10718,Eric Kennedy,Home Office,United States,Laurenport,34975,Central,TEC-EN-100042,Technology,Copiers,Martin Inc Copiers,645.45,5,0.09,64.49
7012,CA-2023-107012,2024-12-03,2024-12-06,Same Day,IM-10342,Erin Burnett,Home Office,United States,West Amanda,25425,East,TEC-PH-100095,Furniture,Bookcases,Morgan-Graham Bookcases,867.63,1,0.3,181.54
7013,CA-2023-107013,2025-02-07,2025-02-09,Same Day,PW-10944,Maria Lindsey,Corporate,United States,Michaelstad,39002,Central,FUR-CH-100052,Technology,Copiers,Bailey-Willis Copiers,733.78,5,0.43,21.67
7014,CA-2023-107014,2024-04-08,2024-04-13,Same Day,PW-10971,Michelle Maxwell,Home Office,United States,Lake Sethfort,88275,West,FUR-FU-100054,Technology,Machines,Thompson-Mills Machines,301.73,3,0.48,44.22
7015,CA-2023-107015,2024-07-15,2024-07-21,Second Class,PW-10353,Regina Ritter,Corporate,United States,North Frankville,56685,South,TEC-EN-100068,Technology,Copiers,Clark Inc Copiers,652.14,2,0.22,148.62
7016,CA-2023-107016,2024-09-27,2024-10-04,Same Day,CG-10059,David Holden,Corporate,United States,Mercadotown,45647,Central,OFF-EN-100045,Office Supplies,Storage,Suarez-Alexander Storage,927.11,3,0.35,113.57
7017,CA-2023-107017,2024-06-25,2024-06-26,Second Class,HP-10169,Hayley Miller,Consumer,United States,Floresland,97587,East,OFF-BI-100068,Furniture,Furnishings,Collins LLC Furnishings,88.15,4,0.49,5.04
7018,CA-2023-107018,2024-05-20,2024-05-22,Second Class,HP-10955,Travis George,Consumer,United States,Lake Deborahmouth,58671,South,FUR-EN-100023,Furniture,Chairs,Jackson and Sons Chairs,55.51,4,0.31,9.36
7019,CA-2023-107019,2024-07-04,2024-07-07,Standard Class,PW-10511,Anna Pugh,Corporate,United States,New Debraton,76129,South,OFF-CH-100024,Technology,Machines,"Mckay, Heath and Bell Machines",251.95,4,0.38,34.49
7020,CA-2023-107020,2024-09-01,2024-09-06,First Class,AS-10728,Kevin Moreno,Corporate,United States,Hendrixton,53573,East,OFF-FU-100091,Office Supplies,Binders,"Hernandez, Hunter and Armstrong Binders",770.87,2,0.15,46.82
7021,CA-2023-107021,2024-09-26,2024-10-02,Same Day,AS-10453,Sherry Mathews,Corporate,United States,North Jillville,75772,West,TEC-EN-100094,Furniture,Chairs,Smith-Watts Chairs,844.28,1,0.35,139.96
7022,CA-2023-107022,2024-05-08,2024-05-15,Same Day,CG-10762,Miranda Pruitt,Consumer,United States,Lake Tara,93302,East,TEC-TA-100056,Furniture,Furnishings,Sutton-Chase Furnishings,984.91,2,0.04,72.82
7023,CA-2023-107023,2024-03-12,2024-03-16,Standard Class,AS-10577,Kayla Reyes,Home Office,United States,South Catherinemouth,11644,Central,OFF-FU-100076,Office Supplies,Labels,Mckinney and Sons Labels,847.32,1,0.37,39.37
7024,CA-2023-107024,2024-12-16,2024-12-20,Standard Class,BW-10960,Thomas Cain,Home Office,United States,Devinport,35425,Central,FUR-AP-100032,Office Supplies,Paper,Robinson Inc Paper,927.01,2,0.26,66.79
7025,CA-2023-107025,2024-11-03,2024-11-09,Same Day,SO-10492,Jeffrey Humphrey,Corporate,United States,East Lauramouth,79210,West,OFF-ST-100096,Furniture,Tables,Frederick Group Tables,512.81,2,0.08,64.58
7026,CA-2023-107026,2024-04-07,2024-04-08,First Class,CG-10375,Jeffrey Fernandez,Corporate,United States,Brownbury,71674,Central,FUR-CO-100089,Office Supplies,Paper,Lang-Cortez Paper,790.07,5,0.48,32.69
7027,CA-2023-107027,2024-10-27,2024-11-02,Second Class,IM-10176,Dean Dawson,Corporate,United States,Port Joseph,97523,South,FUR-TA-100099,Office Supplies,Paper,"Williamson, Riddle and Smith Paper",489.66,5,0.28,90.74
7028,CA-2023-107028,2024-09-07,2024-09-11,First Class,AS-10029,Vincent Hunter,Corporate,United States,Lake Natalie,79665,East,OFF-TA-100041,Technology,Phones,Webster and Sons Phones,316.58,4,0.38,54.86
7029,CA-2023-107029,2024-10-20,2024-10-26,Second Class,IM-10681,Ashley Potts,Home Office,United States,Lake Heather,14835,East,FUR-TA-100036,Technology,Accessories,Davis-Hill Accessories,400.51,2,0.12,87.54
7030,CA-2023-107030,2024-11-22,2024-11-26,First Class,SO-10198,Stephen Taylor,Corporate,United States,New Erinton,61410,West,OFF-AP-100019,Technology,Copiers,"Little, Tucker and Michael Copiers",534.23,1,0.24,78.37
7031,CA-2023-107031,2024-06-06,2024-06-09,Standard Class,AS-10480,John Ross,Home Office,United States,Lake Kristen,32976,East,FUR-FU-100085,Furniture,Chairs,"Kidd, Olson and Elliott Chairs",479.75,3,0.32,74.05
